experiment	URposition	TypeNP	item	condition	Context	syntax	presenceToo	text	context	question	qType	design	 Time results were received.	 MD5 hash of participant's IP address.	 Controller name.	 Item number.	 Element number.	 Type.	 Group.	 Field name./ Sentence (or sentence MD5)./ Question (NULL if none).	 Field value./ Answer.	 Whether or not answer was correct (NULL if N/A).	 Time taken to answer.	Worker ID Number
veen4	object-even	Indefinite	7	3	additive	postnominal	NoToo	"An ace, even."	"We were playing a card game where each player has five cards. The player with the highest card wins. Aces beat kings, kings beat queens, etc. In the end Sally asked whether I had a jack. I said I did. But in fact I had some better cards in my hand."	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740454	3a8127b61fbade78c434bdeade936d90	AJ	53	0	0-3	NULL	Please select a number	3	NULL	2197	A1LAZ3AO0NYBC1	
veen4	object-even	Proper N	1	8	nonadditive	postnominal	Too	"Obama even, too."	"People lined up at the climate conference to see government officials. The line was too long, so each person got to meet only one official. Nancy felt happy because she got to see someone high profile.  "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740454	3a8127b61fbade78c434bdeade936d90	AJ	10	0	0-8	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1LAZ3AO0NYBC1	
veen4	object-even	Proper N	1	8	nonadditive	postnominal	Too	"Obama even, too."	"People lined up at the climate conference to see government officials. The line was too long, so each person got to meet only one official. Nancy felt happy because she got to see someone high profile.  "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740454	3a8127b61fbade78c434bdeade936d90	AJ	10	0	0-8	NULL	Please select a number	4	NULL	7331	A1LAZ3AO0NYBC1	
veen4	object-even	Proper N	4	1	additive	prenominal	NoToo	Even Qatar.	"To host a soccer world cup, the candidate country needs to have a suitable climate. For the next three world cups, the candidate countries do not necessarily have a suitable climate. But FIFA eventually chose three countries.  "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740454	3a8127b61fbade78c434bdeade936d90	AJ	27	0	0-1	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1LAZ3AO0NYBC1	
veen4	object-even	Proper N	4	1	additive	prenominal	NoToo	Even Qatar.	"To host a soccer world cup, the candidate country needs to have a suitable climate. For the next three world cups, the candidate countries do not necessarily have a suitable climate. But FIFA eventually chose three countries.  "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740454	3a8127b61fbade78c434bdeade936d90	AJ	27	0	0-1	NULL	Please select a number	5	NULL	1546	A1LAZ3AO0NYBC1	
veen4	object-even	Proper N	1	4	nonadditive	postnominal	NoToo	"Obama, even."	"People lined up at the climate conference to see government officials. The line was too long, so each person got to meet only one official. Nancy felt happy because she got to see someone high profile.  "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740454	3a8127b61fbade78c434bdeade936d90	AJ	6	0	0-4	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1LAZ3AO0NYBC1	
veen4	object-even	Proper N	1	4	nonadditive	postnominal	NoToo	"Obama, even."	"People lined up at the climate conference to see government officials. The line was too long, so each person got to meet only one official. Nancy felt happy because she got to see someone high profile.  "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740454	3a8127b61fbade78c434bdeade936d90	AJ	6	0	0-4	NULL	Please select a number	3	NULL	48429	A1LAZ3AO0NYBC1	
veen4	object-even	Indefinite	9	2	nonadditive	prenominal	NoToo	Even a six.	I was playing a dice game with some friends where each of us had to throw one die and the one with the highest number would win. I was first and I rolled a high number. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740454	3a8127b61fbade78c434bdeade936d90	AJ	68	0	0-2	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1LAZ3AO0NYBC1	
veen4	object-even	Indefinite	9	2	nonadditive	prenominal	NoToo	Even a six.	I was playing a dice game with some friends where each of us had to throw one die and the one with the highest number would win. I was first and I rolled a high number. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740454	3a8127b61fbade78c434bdeade936d90	AJ	68	0	0-2	NULL	Please select a number	4	NULL	1663	A1LAZ3AO0NYBC1	
veen4	object-even	Indefinite	5	5	additive	prenominal	Too	"Even a university professor, too."	The director of our high school has been looking for a number of teachers for a long time. He eventually hired a number of people to teach various courses. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740454	3a8127b61fbade78c434bdeade936d90	AJ	39	0	0-5	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1LAZ3AO0NYBC1	
veen4	object-even	Indefinite	5	5	additive	prenominal	Too	"Even a university professor, too."	The director of our high school has been looking for a number of teachers for a long time. He eventually hired a number of people to teach various courses. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740454	3a8127b61fbade78c434bdeade936d90	AJ	39	0	0-5	NULL	Please select a number	5	NULL	5599	A1LAZ3AO0NYBC1	
veen4	object-even	Proper N	1	6	nonadditive	prenominal	Too	"Even Obama, too."	"People lined up at the climate conference to see government officials. The line was too long, so each person got to meet only one official. Nancy felt happy because she got to see someone high profile.  "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740454	3a8127b61fbade78c434bdeade936d90	AJ	8	0	0-6	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1LAZ3AO0NYBC1	
veen4	object-even	Proper N	1	6	nonadditive	prenominal	Too	"Even Obama, too."	"People lined up at the climate conference to see government officials. The line was too long, so each person got to meet only one official. Nancy felt happy because she got to see someone high profile.  "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740454	3a8127b61fbade78c434bdeade936d90	AJ	8	0	0-6	NULL	Please select a number	3	NULL	1760	A1LAZ3AO0NYBC1	
veen4	object-even	Indefinite	9	7	additive	postnominal	Too	"A six even, too."	I was playing a dice game with some friends where each of us had to throw three dice at the same time and the one with the biggest total would win. I rolled good numbers. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740454	3a8127b61fbade78c434bdeade936d90	AJ	73	0	0-7	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1LAZ3AO0NYBC1	
veen4	object-even	Indefinite	9	7	additive	postnominal	Too	"A six even, too."	I was playing a dice game with some friends where each of us had to throw three dice at the same time and the one with the biggest total would win. I rolled good numbers. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740454	3a8127b61fbade78c434bdeade936d90	AJ	73	0	0-7	NULL	Please select a number	4	NULL	11124	A1LAZ3AO0NYBC1	
veen4	object-even	Proper N	3	3	additive	postnominal	NoToo	"Gary Kasparov, even."	Tom participated in a chess tournament in which he did really well. He defeated multiple internationally renowned players.  	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740454	3a8127b61fbade78c434bdeade936d90	AJ	21	0	0-3	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1LAZ3AO0NYBC1	
veen4	object-even	Proper N	3	3	additive	postnominal	NoToo	"Gary Kasparov, even."	Tom participated in a chess tournament in which he did really well. He defeated multiple internationally renowned players.  	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740454	3a8127b61fbade78c434bdeade936d90	AJ	21	0	0-3	NULL	Please select a number	2	NULL	2008	A1LAZ3AO0NYBC1	
veen4	object-even	Proper N	4	8	nonadditive	postnominal	Too	"Qatar even, too."	"To host a soccer world cup, the candidate country needs to have a suitable climate. For 2022, the three candidates had unpleasant conditions. But FIFA eventually chose one. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740454	3a8127b61fbade78c434bdeade936d90	AJ	34	0	0-8	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1LAZ3AO0NYBC1	
veen4	object-even	Proper N	4	8	nonadditive	postnominal	Too	"Qatar even, too."	"To host a soccer world cup, the candidate country needs to have a suitable climate. For 2022, the three candidates had unpleasant conditions. But FIFA eventually chose one. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740454	3a8127b61fbade78c434bdeade936d90	AJ	34	0	0-8	NULL	Please select a number	4	NULL	2236	A1LAZ3AO0NYBC1	
veen4	object-even	Indefinite	8	1	additive	prenominal	NoToo	Even a gold medal.	"Everyone on the Dutch speed skating team won at least one medal. Mostly, people won bronze and silver medals. Mary did particularly well this year and won multiple medals. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740454	3a8127b61fbade78c434bdeade936d90	AJ	59	0	0-1	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1LAZ3AO0NYBC1	
veen4	object-even	Indefinite	8	1	additive	prenominal	NoToo	Even a gold medal.	"Everyone on the Dutch speed skating team won at least one medal. Mostly, people won bronze and silver medals. Mary did particularly well this year and won multiple medals. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740454	3a8127b61fbade78c434bdeade936d90	AJ	59	0	0-1	NULL	Please select a number	5	NULL	76077	A1LAZ3AO0NYBC1	
veen4	object-even	Indefinite	6	4	nonadditive	postnominal	NoToo	"An A+, even."	I took one course last semester. The final exam for that course was extremely difficult. I was really worried I would fail. But I actually got a good grade. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740454	3a8127b61fbade78c434bdeade936d90	AJ	46	0	0-4	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1LAZ3AO0NYBC1	
veen4	object-even	Indefinite	6	4	nonadditive	postnominal	NoToo	"An A+, even."	I took one course last semester. The final exam for that course was extremely difficult. I was really worried I would fail. But I actually got a good grade. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740454	3a8127b61fbade78c434bdeade936d90	AJ	46	0	0-4	NULL	Please select a number	5	NULL	40811	A1LAZ3AO0NYBC1	
veen4	object-even	Indefinite	7	2	nonadditive	prenominal	NoToo	Even an ace.	"We were playing a card game where each player gets only one card. Aces beat kings, kings beat queens, etc.  In the end Sally asked whether I had a jack. But the only card I had was higher. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740454	3a8127b61fbade78c434bdeade936d90	AJ	52	0	0-2	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1LAZ3AO0NYBC1	
veen4	object-even	Indefinite	7	2	nonadditive	prenominal	NoToo	Even an ace.	"We were playing a card game where each player gets only one card. Aces beat kings, kings beat queens, etc.  In the end Sally asked whether I had a jack. But the only card I had was higher. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740454	3a8127b61fbade78c434bdeade936d90	AJ	52	0	0-2	NULL	Please select a number	3	NULL	3141	A1LAZ3AO0NYBC1	
veen4	object-even	Indefinite	7	5	additive	prenominal	Too	"Even an ace, too."	"We were playing a card game where each player has five cards. The player with the highest card wins. Aces beat kings, kings beat queens, etc. In the end Sally asked whether I had a jack. I said I did. But in fact I had some better cards in my hand."	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740454	3a8127b61fbade78c434bdeade936d90	AJ	55	0	0-5	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1LAZ3AO0NYBC1	
veen4	object-even	Indefinite	7	5	additive	prenominal	Too	"Even an ace, too."	"We were playing a card game where each player has five cards. The player with the highest card wins. Aces beat kings, kings beat queens, etc. In the end Sally asked whether I had a jack. I said I did. But in fact I had some better cards in my hand."	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740454	3a8127b61fbade78c434bdeade936d90	AJ	55	0	0-5	NULL	Please select a number	4	NULL	109493	A1LAZ3AO0NYBC1	
veen4	object-even	Indefinite	8	6	nonadditive	prenominal	Too	"Even a gold medal, too."	"Each member of the Dutch speed skating team won exactly one medal: bronze, silver, or gold. Mary, who was trying out for the team, did particularly well and also ended up winning a medal. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740454	3a8127b61fbade78c434bdeade936d90	AJ	64	0	0-6	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1LAZ3AO0NYBC1	
veen4	object-even	Indefinite	8	6	nonadditive	prenominal	Too	"Even a gold medal, too."	"Each member of the Dutch speed skating team won exactly one medal: bronze, silver, or gold. Mary, who was trying out for the team, did particularly well and also ended up winning a medal. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740454	3a8127b61fbade78c434bdeade936d90	AJ	64	0	0-6	NULL	Please select a number	3	NULL	3248	A1LAZ3AO0NYBC1	
veen4	object-even	Indefinite	5	7	additive	postnominal	Too	"A university professor even, too."	The director of our high school has been looking for a number of teachers for a long time. He eventually hired a number of people to teach various courses. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740454	3a8127b61fbade78c434bdeade936d90	AJ	41	0	0-7	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1LAZ3AO0NYBC1	
veen4	object-even	Indefinite	5	7	additive	postnominal	Too	"A university professor even, too."	The director of our high school has been looking for a number of teachers for a long time. He eventually hired a number of people to teach various courses. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740454	3a8127b61fbade78c434bdeade936d90	AJ	41	0	0-7	NULL	Please select a number	3	NULL	14335	A1LAZ3AO0NYBC1	
veen4	object-even	Indefinite	8	3	additive	postnominal	NoToo	"A gold medal, even."	"Everyone on the Dutch speed skating team won at least one medal. Mostly, people won bronze and silver medals. Mary did particularly well this year and won multiple medals. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740454	3a8127b61fbade78c434bdeade936d90	AJ	61	0	0-3	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1LAZ3AO0NYBC1	
veen4	object-even	Indefinite	8	3	additive	postnominal	NoToo	"A gold medal, even."	"Everyone on the Dutch speed skating team won at least one medal. Mostly, people won bronze and silver medals. Mary did particularly well this year and won multiple medals. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740454	3a8127b61fbade78c434bdeade936d90	AJ	61	0	0-3	NULL	Please select a number	3	NULL	13491	A1LAZ3AO0NYBC1	
veen4	object-even	Proper N	2	8	nonadditive	postnominal	Too	"Isaac even, too."	"It’s International Friendship day at school and each child is supposed to choose exactly one other student to hug. Alice has not been talking to Harry, Alfie, and Isaac for the past few months. She particularly does not like Isaac. But today, she decided that the only person she would hug is someone she didn’t normally talk to. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740454	3a8127b61fbade78c434bdeade936d90	AJ	18	0	0-8	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1LAZ3AO0NYBC1	
veen4	object-even	Proper N	2	8	nonadditive	postnominal	Too	"Isaac even, too."	"It’s International Friendship day at school and each child is supposed to choose exactly one other student to hug. Alice has not been talking to Harry, Alfie, and Isaac for the past few months. She particularly does not like Isaac. But today, she decided that the only person she would hug is someone she didn’t normally talk to. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740454	3a8127b61fbade78c434bdeade936d90	AJ	18	0	0-8	NULL	Please select a number	4	NULL	1689	A1LAZ3AO0NYBC1	
veen4	object-even	Indefinite	9	1	additive	prenominal	NoToo	Even a six.	I was playing a dice game with some friends where each of us had to throw three dice at the same time and the one with the biggest total would win. I rolled good numbers. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740454	3a8127b61fbade78c434bdeade936d90	AJ	67	0	0-1	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1LAZ3AO0NYBC1	
veen4	object-even	Indefinite	9	1	additive	prenominal	NoToo	Even a six.	I was playing a dice game with some friends where each of us had to throw three dice at the same time and the one with the biggest total would win. I rolled good numbers. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740454	3a8127b61fbade78c434bdeade936d90	AJ	67	0	0-1	NULL	Please select a number	2	NULL	1256	A1LAZ3AO0NYBC1	
veen4	object-even	Indefinite	5	4	nonadditive	postnominal	NoToo	"A university professor, even."	The director of our high school has been looking for a teacher for the mathematics course for a long time. He eventually hired one. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740454	3a8127b61fbade78c434bdeade936d90	AJ	38	0	0-4	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1LAZ3AO0NYBC1	
veen4	object-even	Indefinite	5	4	nonadditive	postnominal	NoToo	"A university professor, even."	The director of our high school has been looking for a teacher for the mathematics course for a long time. He eventually hired one. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740454	3a8127b61fbade78c434bdeade936d90	AJ	38	0	0-4	NULL	Please select a number	2	NULL	4886	A1LAZ3AO0NYBC1	
veen4	object-even	Indefinite	8	2	nonadditive	prenominal	NoToo	Even a gold medal.	"Each member of the Dutch speed skating team won exactly one medal: bronze, silver, or gold. Mary, who was trying out for the team, did particularly well and also ended up winning a medal. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740454	3a8127b61fbade78c434bdeade936d90	AJ	60	0	0-2	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1LAZ3AO0NYBC1	
veen4	object-even	Indefinite	8	2	nonadditive	prenominal	NoToo	Even a gold medal.	"Each member of the Dutch speed skating team won exactly one medal: bronze, silver, or gold. Mary, who was trying out for the team, did particularly well and also ended up winning a medal. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740454	3a8127b61fbade78c434bdeade936d90	AJ	60	0	0-2	NULL	Please select a number	4	NULL	1014	A1LAZ3AO0NYBC1	
veen4	object-even	Proper N	1	5	additive	prenominal	Too	"Even Obama, too."	People lined up at the climate conference to see government officials. Everyone saw several well known politicians. Nancy felt especially happy because she saw some of the really high profile politicians. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740454	3a8127b61fbade78c434bdeade936d90	AJ	7	0	0-5	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1LAZ3AO0NYBC1	
veen4	object-even	Proper N	1	5	additive	prenominal	Too	"Even Obama, too."	People lined up at the climate conference to see government officials. Everyone saw several well known politicians. Nancy felt especially happy because she saw some of the really high profile politicians. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740454	3a8127b61fbade78c434bdeade936d90	AJ	7	0	0-5	NULL	Please select a number	5	NULL	4252	A1LAZ3AO0NYBC1	
veen4	object-even	Indefinite	9	6	nonadditive	prenominal	Too	"Even a six, too."	I was playing a dice game with some friends where each of us had to throw one die and the one with the highest number would win. I was first and I rolled a high number. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740454	3a8127b61fbade78c434bdeade936d90	AJ	72	0	0-6	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1LAZ3AO0NYBC1	
veen4	object-even	Indefinite	9	6	nonadditive	prenominal	Too	"Even a six, too."	I was playing a dice game with some friends where each of us had to throw one die and the one with the highest number would win. I was first and I rolled a high number. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740454	3a8127b61fbade78c434bdeade936d90	AJ	72	0	0-6	NULL	Please select a number	3	NULL	2496	A1LAZ3AO0NYBC1	
veen4	object-even	Proper N	2	7	additive	postnominal	Too	"Isaac even, too."	"It’s International Friendship day and in our school, each child is supposed to hug at least one other student. Alice has not been talking to Isaac for the past few months since he’s her least favourite classmate. But today Alice hugged all of her classmates. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740454	3a8127b61fbade78c434bdeade936d90	AJ	17	0	0-7	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1LAZ3AO0NYBC1	
veen4	object-even	Proper N	2	7	additive	postnominal	Too	"Isaac even, too."	"It’s International Friendship day and in our school, each child is supposed to hug at least one other student. Alice has not been talking to Isaac for the past few months since he’s her least favourite classmate. But today Alice hugged all of her classmates. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740454	3a8127b61fbade78c434bdeade936d90	AJ	17	0	0-7	NULL	Please select a number	4	NULL	6140	A1LAZ3AO0NYBC1	
veen4	object-even	Proper N	4	3	additive	postnominal	NoToo	"Qatar, even."	"To host a soccer world cup, the candidate country needs to have a suitable climate. For the next three world cups, the candidate countries do not necessarily have a suitable climate. But FIFA eventually chose three countries.  "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740454	3a8127b61fbade78c434bdeade936d90	AJ	29	0	0-3	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1LAZ3AO0NYBC1	
veen4	object-even	Proper N	4	3	additive	postnominal	NoToo	"Qatar, even."	"To host a soccer world cup, the candidate country needs to have a suitable climate. For the next three world cups, the candidate countries do not necessarily have a suitable climate. But FIFA eventually chose three countries.  "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740454	3a8127b61fbade78c434bdeade936d90	AJ	29	0	0-3	NULL	Please select a number	5	NULL	6140	A1LAZ3AO0NYBC1	
veen4	object-even	Indefinite	6	8	nonadditive	postnominal	Too	"An A+ even, too."	I took one course last semester. The final exam for that course was extremely difficult. I was really worried I would fail. But I actually got a good grade. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740454	3a8127b61fbade78c434bdeade936d90	AJ	50	0	0-8	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1LAZ3AO0NYBC1	
veen4	object-even	Indefinite	6	8	nonadditive	postnominal	Too	"An A+ even, too."	I took one course last semester. The final exam for that course was extremely difficult. I was really worried I would fail. But I actually got a good grade. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740454	3a8127b61fbade78c434bdeade936d90	AJ	50	0	0-8	NULL	Please select a number	3	NULL	1439	A1LAZ3AO0NYBC1	
veen4	object-even	Indefinite	7	1	additive	prenominal	NoToo	Even an ace.	"We were playing a card game where each player has five cards. The player with the highest card wins. Aces beat kings, kings beat queens, etc. In the end Sally asked whether I had a jack. I said I did. But in fact I had some better cards in my hand."	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740454	3a8127b61fbade78c434bdeade936d90	AJ	51	0	0-1	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1LAZ3AO0NYBC1	
veen4	object-even	Indefinite	7	1	additive	prenominal	NoToo	Even an ace.	"We were playing a card game where each player has five cards. The player with the highest card wins. Aces beat kings, kings beat queens, etc. In the end Sally asked whether I had a jack. I said I did. But in fact I had some better cards in my hand."	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740454	3a8127b61fbade78c434bdeade936d90	AJ	51	0	0-1	NULL	Please select a number	2	NULL	1648	A1LAZ3AO0NYBC1	
veen4	object-even	Indefinite	5	7	additive	postnominal	Too	"A university professor even, too."	The director of our high school has been looking for a number of teachers for a long time. He eventually hired a number of people to teach various courses. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460741741	7c89800ac7e6d774c75e7090da780b0c	AJ	41	0	0-7	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	ARX0S1CIDJLOX	
veen4	object-even	Indefinite	5	7	additive	postnominal	Too	"A university professor even, too."	The director of our high school has been looking for a number of teachers for a long time. He eventually hired a number of people to teach various courses. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460741741	7c89800ac7e6d774c75e7090da780b0c	AJ	41	0	0-7	NULL	Please select a number	3	NULL	74353	ARX0S1CIDJLOX	
veen4	object-even	Indefinite	8	6	nonadditive	prenominal	Too	"Even a gold medal, too."	"Each member of the Dutch speed skating team won exactly one medal: bronze, silver, or gold. Mary, who was trying out for the team, did particularly well and also ended up winning a medal. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460741741	7c89800ac7e6d774c75e7090da780b0c	AJ	64	0	0-6	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	ARX0S1CIDJLOX	
veen4	object-even	Indefinite	8	6	nonadditive	prenominal	Too	"Even a gold medal, too."	"Each member of the Dutch speed skating team won exactly one medal: bronze, silver, or gold. Mary, who was trying out for the team, did particularly well and also ended up winning a medal. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460741741	7c89800ac7e6d774c75e7090da780b0c	AJ	64	0	0-6	NULL	Please select a number	4	NULL	8012	ARX0S1CIDJLOX	
veen4	object-even	Indefinite	9	4	nonadditive	postnominal	NoToo	"A six, even."	I was playing a dice game with some friends where each of us had to throw one die and the one with the highest number would win. I was first and I rolled a high number. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460741741	7c89800ac7e6d774c75e7090da780b0c	AJ	70	0	0-4	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	ARX0S1CIDJLOX	
veen4	object-even	Indefinite	9	4	nonadditive	postnominal	NoToo	"A six, even."	I was playing a dice game with some friends where each of us had to throw one die and the one with the highest number would win. I was first and I rolled a high number. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460741741	7c89800ac7e6d774c75e7090da780b0c	AJ	70	0	0-4	NULL	Please select a number	6	NULL	6954	ARX0S1CIDJLOX	
veen4	object-even	Proper N	2	1	additive	prenominal	NoToo	Even Isaac.	"It’s International Friendship day and in our school, each child is supposed to hug at least one other student. Alice has not been talking to Isaac for the past few months since he’s her least favourite classmate. But today Alice hugged all of her classmates. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460741741	7c89800ac7e6d774c75e7090da780b0c	AJ	11	0	0-1	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	ARX0S1CIDJLOX	
veen4	object-even	Proper N	2	1	additive	prenominal	NoToo	Even Isaac.	"It’s International Friendship day and in our school, each child is supposed to hug at least one other student. Alice has not been talking to Isaac for the past few months since he’s her least favourite classmate. But today Alice hugged all of her classmates. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460741741	7c89800ac7e6d774c75e7090da780b0c	AJ	11	0	0-1	NULL	Please select a number	7	NULL	6460	ARX0S1CIDJLOX	
veen4	object-even	Indefinite	8	2	nonadditive	prenominal	NoToo	Even a gold medal.	"Each member of the Dutch speed skating team won exactly one medal: bronze, silver, or gold. Mary, who was trying out for the team, did particularly well and also ended up winning a medal. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460741741	7c89800ac7e6d774c75e7090da780b0c	AJ	60	0	0-2	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	ARX0S1CIDJLOX	
