experiment	URposition	TypeNP	item	condition	Context	syntax	presenceToo	text	context	question	qType	design	 Time results were received.	 MD5 hash of participant's IP address.	 Controller name.	 Item number.	 Element number.	 Type.	 Group.	 Field name./ Sentence (or sentence MD5)./ Question (NULL if none).	 Field value./ Answer.	 Whether or not answer was correct (NULL if N/A).	 Time taken to answer.	Worker ID Number
veen4	object-even	Indefinite	6	8	nonadditive	postnominal	Too	"An A+ even, too."	I took one course last semester. The final exam for that course was extremely difficult. I was really worried I would fail. But I actually got a good grade. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	50	0	0-8	NULL	Please select a number	1	NULL	10904	0247	
veen4	object-even	Proper N	4	4	nonadditive	postnominal	NoToo	"Qatar, even."	"To host a soccer world cup, the candidate country needs to have a suitable climate. For 2022, the three candidates had unpleasant conditions. But FIFA eventually chose one. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	30	0	0-4	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	0247	
veen4	object-even	Proper N	4	4	nonadditive	postnominal	NoToo	"Qatar, even."	"To host a soccer world cup, the candidate country needs to have a suitable climate. For 2022, the three candidates had unpleasant conditions. But FIFA eventually chose one. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	30	0	0-4	NULL	Please select a number	1	NULL	11350	0247	
veen4	object-even	Indefinite	7	1	additive	prenominal	NoToo	Even an ace.	"We were playing a card game where each player has five cards. The player with the highest card wins. Aces beat kings, kings beat queens, etc. In the end Sally asked whether I had a jack. I said I did. But in fact I had some better cards in my hand."	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	51	0	0-1	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	0247	
veen4	object-even	Indefinite	7	1	additive	prenominal	NoToo	Even an ace.	"We were playing a card game where each player has five cards. The player with the highest card wins. Aces beat kings, kings beat queens, etc. In the end Sally asked whether I had a jack. I said I did. But in fact I had some better cards in my hand."	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	51	0	0-1	NULL	Please select a number	6	NULL	5110	0247	
veen4	object-even	Proper N	1	5	additive	prenominal	Too	"Even Obama, too."	People lined up at the climate conference to see government officials. Everyone saw several well known politicians. Nancy felt especially happy because she saw some of the really high profile politicians. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	7	0	0-5	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	0247	
veen4	object-even	Proper N	1	5	additive	prenominal	Too	"Even Obama, too."	People lined up at the climate conference to see government officials. Everyone saw several well known politicians. Nancy felt especially happy because she saw some of the really high profile politicians. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	7	0	0-5	NULL	Please select a number	1	NULL	13176	0247	
veen4	object-even	Proper N	4	7	additive	postnominal	Too	"Qatar even, too."	"To host a soccer world cup, the candidate country needs to have a suitable climate. For the next three world cups, the candidate countries do not necessarily have a suitable climate. But FIFA eventually chose three countries.  "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	33	0	0-7	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	0247	
veen4	object-even	Proper N	4	7	additive	postnominal	Too	"Qatar even, too."	"To host a soccer world cup, the candidate country needs to have a suitable climate. For the next three world cups, the candidate countries do not necessarily have a suitable climate. But FIFA eventually chose three countries.  "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	33	0	0-7	NULL	Please select a number	1	NULL	7709	0247	
veen4	object-even	Indefinite	6	3	additive	postnominal	NoToo	"An A+, even."	I took many courses last semester. The final exams were extremely difficult. I was really worried I would fail the semester. But I actually got some good grades. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	45	0	0-3	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	0247	
veen4	object-even	Indefinite	6	3	additive	postnominal	NoToo	"An A+, even."	I took many courses last semester. The final exams were extremely difficult. I was really worried I would fail the semester. But I actually got some good grades. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	45	0	0-3	NULL	Please select a number	7	NULL	6122	0247	
veen4	object-even	Indefinite	9	6	nonadditive	prenominal	Too	"Even a six, too."	I was playing a dice game with some friends where each of us had to throw one die and the one with the highest number would win. I was first and I rolled a high number. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	72	0	0-6	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	0247	
veen4	object-even	Indefinite	9	6	nonadditive	prenominal	Too	"Even a six, too."	I was playing a dice game with some friends where each of us had to throw one die and the one with the highest number would win. I was first and I rolled a high number. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	72	0	0-6	NULL	Please select a number	1	NULL	7819	0247	
veen4	object-even	Indefinite	6	2	nonadditive	prenominal	NoToo	Even an A+.	I took one course last semester. The final exam for that course was extremely difficult. I was really worried I would fail. But I actually got a good grade. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	44	0	0-2	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	0247	
veen4	object-even	Indefinite	6	2	nonadditive	prenominal	NoToo	Even an A+.	I took one course last semester. The final exam for that course was extremely difficult. I was really worried I would fail. But I actually got a good grade. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	44	0	0-2	NULL	Please select a number	6	NULL	5063	0247	
veen4	object-even	Indefinite	9	8	nonadditive	postnominal	Too	"A six even, too."	I was playing a dice game with some friends where each of us had to throw one die and the one with the highest number would win. I was first and I rolled a high number. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	74	0	0-8	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	0247	
veen4	object-even	Indefinite	9	8	nonadditive	postnominal	Too	"A six even, too."	I was playing a dice game with some friends where each of us had to throw one die and the one with the highest number would win. I was first and I rolled a high number. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	74	0	0-8	NULL	Please select a number	1	NULL	7664	0247	
veen4	object-even	Indefinite	8	4	nonadditive	postnominal	NoToo	"A gold medal, even."	"Each member of the Dutch speed skating team won exactly one medal: bronze, silver, or gold. Mary, who was trying out for the team, did particularly well and also ended up winning a medal. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	62	0	0-4	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	0247	
veen4	object-even	Indefinite	8	4	nonadditive	postnominal	NoToo	"A gold medal, even."	"Each member of the Dutch speed skating team won exactly one medal: bronze, silver, or gold. Mary, who was trying out for the team, did particularly well and also ended up winning a medal. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	62	0	0-4	NULL	Please select a number	6	NULL	3872	0247	
veen4	object-even	Indefinite	9	1	additive	prenominal	NoToo	Even a six.	I was playing a dice game with some friends where each of us had to throw three dice at the same time and the one with the biggest total would win. I rolled good numbers. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	67	0	0-1	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	0247	
veen4	object-even	Indefinite	9	1	additive	prenominal	NoToo	Even a six.	I was playing a dice game with some friends where each of us had to throw three dice at the same time and the one with the biggest total would win. I rolled good numbers. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	67	0	0-1	NULL	Please select a number	6	NULL	4243	0247	
veen4	object-even	Indefinite	7	5	additive	prenominal	Too	"Even an ace, too."	"We were playing a card game where each player has five cards. The player with the highest card wins. Aces beat kings, kings beat queens, etc. In the end Sally asked whether I had a jack. I said I did. But in fact I had some better cards in my hand."	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	55	0	0-5	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	0247	
veen4	object-even	Indefinite	7	5	additive	prenominal	Too	"Even an ace, too."	"We were playing a card game where each player has five cards. The player with the highest card wins. Aces beat kings, kings beat queens, etc. In the end Sally asked whether I had a jack. I said I did. But in fact I had some better cards in my hand."	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	55	0	0-5	NULL	Please select a number	1	NULL	11330	0247	
veen4	object-even	Proper N	1	7	additive	postnominal	Too	"Obama even, too."	People lined up at the climate conference to see government officials. Everyone saw several well known politicians. Nancy felt especially happy because she saw some of the really high profile politicians. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	9	0	0-7	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	0247	
veen4	object-even	Proper N	1	7	additive	postnominal	Too	"Obama even, too."	People lined up at the climate conference to see government officials. Everyone saw several well known politicians. Nancy felt especially happy because she saw some of the really high profile politicians. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	9	0	0-7	NULL	Please select a number	1	NULL	8641	0247	
veen4	object-even	Proper N	2	3	additive	postnominal	NoToo	"Isaac, even. "	"It’s International Friendship day and in our school, each child is supposed to hug at least one other student. Alice has not been talking to Isaac for the past few months since he’s her least favourite classmate. But today Alice hugged all of her classmates. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	13	0	0-3	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	0247	
veen4	object-even	Proper N	2	3	additive	postnominal	NoToo	"Isaac, even. "	"It’s International Friendship day and in our school, each child is supposed to hug at least one other student. Alice has not been talking to Isaac for the past few months since he’s her least favourite classmate. But today Alice hugged all of her classmates. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	13	0	0-3	NULL	Please select a number	5	NULL	9374	0247	
veen4	object-even	Proper N	3	6	nonadditive	prenominal	Too	"Even Gary Kasparov, too."	Tom made it to the semi-finals in a chess tournament where he had to beat only one person to reach the final match. He did very well because he defeated an internationally renowned chess champion. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	24	0	0-6	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	0247	
veen4	object-even	Proper N	3	6	nonadditive	prenominal	Too	"Even Gary Kasparov, too."	Tom made it to the semi-finals in a chess tournament where he had to beat only one person to reach the final match. He did very well because he defeated an internationally renowned chess champion. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	24	0	0-6	NULL	Please select a number	1	NULL	11544	0247	
veen4	object-even	Indefinite	9	2	nonadditive	prenominal	NoToo	Even a six.	I was playing a dice game with some friends where each of us had to throw one die and the one with the highest number would win. I was first and I rolled a high number. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	68	0	0-2	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	0247	
veen4	object-even	Indefinite	9	2	nonadditive	prenominal	NoToo	Even a six.	I was playing a dice game with some friends where each of us had to throw one die and the one with the highest number would win. I was first and I rolled a high number. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	68	0	0-2	NULL	Please select a number	7	NULL	4445	0247	
veen4	object-even	Indefinite	8	8	nonadditive	postnominal	Too	"A gold medal even, too."	"Each member of the Dutch speed skating team won exactly one medal: bronze, silver, or gold. Mary, who was trying out for the team, did particularly well and also ended up winning a medal. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	66	0	0-8	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	0247	
veen4	object-even	Indefinite	8	8	nonadditive	postnominal	Too	"A gold medal even, too."	"Each member of the Dutch speed skating team won exactly one medal: bronze, silver, or gold. Mary, who was trying out for the team, did particularly well and also ended up winning a medal. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	66	0	0-8	NULL	Please select a number	1	NULL	15033	0247	
veen4	object-even	Indefinite	6	4	nonadditive	postnominal	NoToo	"An A+, even."	I took one course last semester. The final exam for that course was extremely difficult. I was really worried I would fail. But I actually got a good grade. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	46	0	0-4	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	0247	
veen4	object-even	Indefinite	6	4	nonadditive	postnominal	NoToo	"An A+, even."	I took one course last semester. The final exam for that course was extremely difficult. I was really worried I would fail. But I actually got a good grade. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	46	0	0-4	NULL	Please select a number	6	NULL	5841	0247	
veen4	object-even	Proper N	3	1	additive	prenominal	NoToo	Even Gary Kasparov.	Tom participated in a chess tournament in which he did really well. He defeated multiple internationally renowned players.  	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	19	0	0-1	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	0247	
veen4	object-even	Proper N	3	1	additive	prenominal	NoToo	Even Gary Kasparov.	Tom participated in a chess tournament in which he did really well. He defeated multiple internationally renowned players.  	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	19	0	0-1	NULL	Please select a number	7	NULL	4817	0247	
veen4	object-even	Proper N	2	5	additive	prenominal	Too	"Even Isaac, too."	"It’s International Friendship day and in our school, each child is supposed to hug at least one other student. Alice has not been talking to Isaac for the past few months since he’s her least favourite classmate. But today Alice hugged all of her classmates. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	15	0	0-5	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	0247	
veen4	object-even	Proper N	2	5	additive	prenominal	Too	"Even Isaac, too."	"It’s International Friendship day and in our school, each child is supposed to hug at least one other student. Alice has not been talking to Isaac for the past few months since he’s her least favourite classmate. But today Alice hugged all of her classmates. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	15	0	0-5	NULL	Please select a number	1	NULL	5750	0247	
veen4	object-even	Indefinite	7	7	additive	postnominal	Too	"An ace even, too."	"We were playing a card game where each player has five cards. The player with the highest card wins. Aces beat kings, kings beat queens, etc. In the end Sally asked whether I had a jack. I said I did. But in fact I had some better cards in my hand."	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	57	0	0-7	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	0247	
veen4	object-even	Indefinite	7	7	additive	postnominal	Too	"An ace even, too."	"We were playing a card game where each player has five cards. The player with the highest card wins. Aces beat kings, kings beat queens, etc. In the end Sally asked whether I had a jack. I said I did. But in fact I had some better cards in my hand."	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	57	0	0-7	NULL	Please select a number	1	NULL	8338	0247	
veen4	object-even	Indefinite	8	3	additive	postnominal	NoToo	"A gold medal, even."	"Everyone on the Dutch speed skating team won at least one medal. Mostly, people won bronze and silver medals. Mary did particularly well this year and won multiple medals. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	61	0	0-3	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	0247	
veen4	object-even	Indefinite	8	3	additive	postnominal	NoToo	"A gold medal, even."	"Everyone on the Dutch speed skating team won at least one medal. Mostly, people won bronze and silver medals. Mary did particularly well this year and won multiple medals. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	61	0	0-3	NULL	Please select a number	6	NULL	5729	0247	
veen4	object-even	Indefinite	8	6	nonadditive	prenominal	Too	"Even a gold medal, too."	"Each member of the Dutch speed skating team won exactly one medal: bronze, silver, or gold. Mary, who was trying out for the team, did particularly well and also ended up winning a medal. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	64	0	0-6	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	0247	
veen4	object-even	Indefinite	8	6	nonadditive	prenominal	Too	"Even a gold medal, too."	"Each member of the Dutch speed skating team won exactly one medal: bronze, silver, or gold. Mary, who was trying out for the team, did particularly well and also ended up winning a medal. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	64	0	0-6	NULL	Please select a number	2	NULL	6313	0247	
veen4	object-even	Proper N	1	2	nonadditive	prenominal	NoToo	Even Obama.	"People lined up at the climate conference to see government officials. The line was too long, so each person got to meet only one official. Nancy felt happy because she got to see someone high profile.  "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	4	0	0-2	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	0247	
veen4	object-even	Proper N	1	2	nonadditive	prenominal	NoToo	Even Obama.	"People lined up at the climate conference to see government officials. The line was too long, so each person got to meet only one official. Nancy felt happy because she got to see someone high profile.  "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	4	0	0-2	NULL	Please select a number	7	NULL	2905	0247	
veen4	object-even	Indefinite	7	8	nonadditive	postnominal	Too	"An ace even, too."	"We were playing a card game where each player gets only one card. Aces beat kings, kings beat queens, etc.  In the end Sally asked whether I had a jack. But the only card I had was higher. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	58	0	0-8	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	0247	
veen4	object-even	Indefinite	7	8	nonadditive	postnominal	Too	"An ace even, too."	"We were playing a card game where each player gets only one card. Aces beat kings, kings beat queens, etc.  In the end Sally asked whether I had a jack. But the only card I had was higher. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	58	0	0-8	NULL	Please select a number	1	NULL	5672	0247	
veen4	object-even	Proper N	2	4	nonadditive	postnominal	NoToo	"Isaac, even. "	"It’s International Friendship day at school and each child is supposed to choose exactly one other student to hug. Alice has not been talking to Harry, Alfie, and Isaac for the past few months. She particularly does not like Isaac. But today, she decided that the only person she would hug is someone she didn’t normally talk to. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	14	0	0-4	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	0247	
veen4	object-even	Proper N	2	4	nonadditive	postnominal	NoToo	"Isaac, even. "	"It’s International Friendship day at school and each child is supposed to choose exactly one other student to hug. Alice has not been talking to Harry, Alfie, and Isaac for the past few months. She particularly does not like Isaac. But today, she decided that the only person she would hug is someone she didn’t normally talk to. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	14	0	0-4	NULL	Please select a number	6	NULL	10070	0247	
veen4	object-even	Indefinite	6	1	additive	prenominal	NoToo	Even an A+.	I took many courses last semester. The final exams were extremely difficult. I was really worried I would fail the semester. But I actually got some good grades. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	43	0	0-1	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	0247	
veen4	object-even	Indefinite	6	1	additive	prenominal	NoToo	Even an A+.	I took many courses last semester. The final exams were extremely difficult. I was really worried I would fail the semester. But I actually got some good grades. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	43	0	0-1	NULL	Please select a number	7	NULL	7686	0247	
veen4	object-even	Indefinite	5	5	additive	prenominal	Too	"Even a university professor, too."	The director of our high school has been looking for a number of teachers for a long time. He eventually hired a number of people to teach various courses. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	39	0	0-5	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	0247	
veen4	object-even	Indefinite	5	5	additive	prenominal	Too	"Even a university professor, too."	The director of our high school has been looking for a number of teachers for a long time. He eventually hired a number of people to teach various courses. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	39	0	0-5	NULL	Please select a number	2	NULL	3522	0247	
veen4	object-even	Indefinite	9	7	additive	postnominal	Too	"A six even, too."	I was playing a dice game with some friends where each of us had to throw three dice at the same time and the one with the biggest total would win. I rolled good numbers. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	73	0	0-7	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	0247	
veen4	object-even	Indefinite	9	7	additive	postnominal	Too	"A six even, too."	I was playing a dice game with some friends where each of us had to throw three dice at the same time and the one with the biggest total would win. I rolled good numbers. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	73	0	0-7	NULL	Please select a number	1	NULL	7641	0247	
veen4	object-even	Indefinite	7	3	additive	postnominal	NoToo	"An ace, even."	"We were playing a card game where each player has five cards. The player with the highest card wins. Aces beat kings, kings beat queens, etc. In the end Sally asked whether I had a jack. I said I did. But in fact I had some better cards in my hand."	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	53	0	0-3	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	0247	
veen4	object-even	Indefinite	7	3	additive	postnominal	NoToo	"An ace, even."	"We were playing a card game where each player has five cards. The player with the highest card wins. Aces beat kings, kings beat queens, etc. In the end Sally asked whether I had a jack. I said I did. But in fact I had some better cards in my hand."	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	53	0	0-3	NULL	Please select a number	7	NULL	5110	0247	
veen4	object-even	Proper N	4	6	nonadditive	prenominal	Too	"Even Qatar, too."	"To host a soccer world cup, the candidate country needs to have a suitable climate. For 2022, the three candidates had unpleasant conditions. But FIFA eventually chose one. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	32	0	0-6	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	0247	
veen4	object-even	Proper N	4	6	nonadditive	prenominal	Too	"Even Qatar, too."	"To host a soccer world cup, the candidate country needs to have a suitable climate. For 2022, the three candidates had unpleasant conditions. But FIFA eventually chose one. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	32	0	0-6	NULL	Please select a number	1	NULL	5301	0247	
veen4	object-even	Proper N	4	2	nonadditive	prenominal	NoToo	Even Qatar.	"To host a soccer world cup, the candidate country needs to have a suitable climate. For 2022, the three candidates had unpleasant conditions. But FIFA eventually chose one. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	28	0	0-2	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	0247	
veen4	object-even	Proper N	4	2	nonadditive	prenominal	NoToo	Even Qatar.	"To host a soccer world cup, the candidate country needs to have a suitable climate. For 2022, the three candidates had unpleasant conditions. But FIFA eventually chose one. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461252662	8ec6a5f27d8bf0d172d09ea8f4fabb34	AJ	28	0	0-2	NULL	Please select a number	7	NULL	2905	0247	
